S.No,Time,Cycle,Lo-V,Hi-V,V-rise,Intensify,P-rise,Biscuit_Thick,Cast pressure,Cycle Time,,,
1417,23:09:58,5032080,0.26,4.42,23,241,58,20,964,00:00:49,,,
1418,23:10:47,5032081,0.26,4.34,23,241,42,19,964,00:00:49,,,
1419,23:11:36,5032082,0.26,4.42,24,241,38,19,964,00:00:49,,,
1420,23:12:25,5032083,0.26,4.42,22,241,59,20,964,00:00:49,,,
1421,23:13:14,5032084,0.26,4.42,25,240,57,19,960,00:00:49,,,
1422,23:14:03,5032085,0.26,4.4,22,240,38,19,960,00:00:49,,,
1423,23:14:52,5032086,0.26,4.4,24,240,39,20,960,00:00:49,,,
1424,23:15:41,5032087,0.26,4.55,25,241,57,19,964,00:00:49,,,
1425,23:16:30,5032088,0.26,4.53,25,240,52,19,960,00:00:49,,,
1426,23:43:22,5032119,0.26,4.47,25,241,37,17,964,00:26:52,,,
1427,23:43:51,5032120,0.26,4.39,23,241,38,17,964,00:00:29,,,
1428,23:44:40,5032121,0.26,4.48,25,241,56,20,964,00:00:49,,,
1429,23:45:29,5032122,0.26,4.3,25,240,38,19,960,00:00:49,,,
1430,23:46:18,5032123,0.26,4.42,24,241,54,18,964,00:00:49,,,
1431,23:47:07,5032124,0.26,4.47,24,241,52,19,964,00:00:49,,,
1432,23:47:56,5032125,0.26,4.51,23,241,38,19,964,00:00:49,,,
1433,23:48:45,5032126,0.26,4.31,23,241,37,19,964,00:00:49,,,
1434,23:49:34,5032127,0.26,4.48,23,242,40,19,968,00:00:49,,,
1435,23:50:23,5032128,0.26,4.31,22,241,40,19,964,00:00:49,,,
1436,23:51:12,5032129,0.26,4.47,23,241,57,18,964,00:00:49,,,
1437,23:52:01,5032130,0.26,4.33,22,241,42,19,964,00:00:49,,,
1438,23:55:12,5032131,0.26,4.44,23,237,57,23,948,00:03:11,,,
1439,23:56:01,5032132,0.26,4.38,24,241,58,21,964,00:00:49,,,
1440,23:56:50,5032133,0.26,4.42,24,244,46,20,976,00:00:49,,,
1441,23:57:39,5032134,0.26,4.4,22,240,57,20,960,00:00:49,,,
1442,23:58:28,5032135,0.26,4.38,21,241,36,20,964,00:00:49,,,
1443,23:59:17,5032136,0.26,4.48,26,240,36,20,960,00:00:49,,,
1444,00:00:06,5032137,0.26,4.44,24,241,35,20,964,###############################################################################################################################################################################################################################################################,,,
1445,00:00:56,5032138,0.26,4.37,22,241,39,20,964,00:00:50,,,
1446,00:01:45,5032139,0.26,4.34,23,241,39,20,964,00:00:49,,,
1447,00:02:34,5032140,0.26,4.31,21,241,41,20,964,00:00:49,,,
1448,00:03:23,5032141,0.26,4.51,22,239,37,20,956,00:00:49,,,
1449,00:04:12,5032142,0.26,4.42,23,241,54,20,964,00:00:49,,,
1450,00:05:01,5032143,0.26,4.51,24,241,58,21,964,00:00:49,,,
1451,00:05:50,5032144,0.26,4.44,23,244,43,20,976,00:00:49,,,
1452,00:06:39,5032145,0.26,4.47,22,247,54,19,988,00:00:49,,,
1453,00:07:28,5032146,0.26,4.4,24,241,58,19,964,00:00:49,,,
1454,00:08:17,5032147,0.26,4.43,25,240,51,20,960,00:00:49,,,
1455,00:09:06,5032148,0.26,4.25,23,240,56,21,960,00:00:49,,,
1456,00:09:55,5032149,0.26,4.42,22,240,51,20,960,00:00:49,,,
1457,00:10:44,5032150,0.26,4.45,25,241,39,20,964,00:00:49,,,
1458,00:11:33,5032151,0.26,4.45,23,241,55,19,964,00:00:49,,,
1459,00:12:22,5032152,0.26,4.46,24,241,55,20,964,00:00:49,,,
1460,00:13:12,5032153,0.26,4.42,24,241,57,20,964,00:00:50,,,
1461,00:14:01,5032154,0.26,4.38,22,241,57,20,964,00:00:49,,,
1462,00:14:50,5032155,0.26,4.56,23,240,53,20,960,00:00:49,,,
1463,00:15:39,5032156,0.26,4.38,25,242,55,21,968,00:00:49,,,
1464,00:16:28,5032157,0.26,4.53,24,243,58,21,972,00:00:49,,,
1465,00:17:17,5032158,0.26,4.33,25,241,39,21,964,00:00:49,,,
1466,00:18:06,5032159,0.26,4.5,22,245,48,19,980,00:00:49,,,
1467,00:18:55,5032160,0.26,4.32,23,241,56,20,964,00:00:49,,,
1468,00:19:44,5032161,0.26,4.47,24,242,57,20,968,00:00:49,,,
1469,00:20:33,5032162,0.26,4.6,26,243,51,19,972,00:00:49,,,
1470,00:21:22,5032163,0.26,4.35,23,241,56,21,964,00:00:49,,,
1471,00:22:11,5032164,0.26,4.38,23,241,37,21,964,00:00:49,,,
1472,00:23:00,5032165,0.26,4.42,22,242,42,20,968,00:00:49,,,
1473,00:23:49,5032166,0.26,4.39,24,241,38,20,964,00:00:49,,,
1474,00:24:38,5032167,0.26,4.32,23,242,41,21,968,00:00:49,,,
1475,00:25:28,5032168,0.26,4.37,24,242,55,20,968,00:00:50,,,
1476,00:26:16,5032169,0.26,4.42,22,241,54,20,964,00:00:48,,,
1477,00:27:05,5032170,0.26,4.4,23,242,57,20,968,00:00:49,,,
1478,00:27:54,5032171,0.26,4.37,24,241,35,22,964,00:00:49,,,
1479,00:28:44,5032172,0.26,4.4,23,240,42,20,960,00:00:50,,,
1480,00:29:33,5032173,0.26,4.42,22,241,37,19,964,00:00:49,,,
1481,00:30:22,5032174,0.26,4.47,24,241,43,19,964,00:00:49,,,
1482,00:31:11,5032175,0.26,4.38,22,243,57,20,972,00:00:49,,,
1483,00:32:00,5032176,0.26,4.42,24,242,53,19,968,00:00:49,,,
1484,00:32:49,5032177,0.26,4.46,24,242,58,20,968,00:00:49,,,
1485,00:33:38,5032178,0.26,4.28,25,242,55,21,968,00:00:49,,,
1486,00:34:27,5032179,0.26,4.55,22,240,50,19,960,00:00:49,,,
1487,00:35:16,5032180,0.26,4.34,23,241,40,19,964,00:00:49,,,
1488,00:36:05,5032181,0.26,4.46,25,246,39,20,984,00:00:49,,,
1489,00:36:55,5032182,0.26,4.36,24,243,57,20,972,00:00:50,,,
1490,00:37:44,5032183,0.26,4.46,25,242,38,19,968,00:00:49,,,
1491,00:38:33,5032184,0.26,4.43,22,242,38,20,968,00:00:49,,,
1492,00:39:22,5032185,0.26,4.39,22,241,57,20,964,00:00:49,,,
1493,00:40:12,5032186,0.26,4.47,23,241,37,20,964,00:00:50,,,
1494,00:41:01,5032187,0.26,4.34,21,241,37,21,964,00:00:49,,,
1495,00:41:50,5032188,0.26,4.34,23,242,38,20,968,00:00:49,,,
1496,00:42:39,5032189,0.26,4.33,23,243,58,21,972,00:00:49,,,
1497,00:43:28,5032190,0.26,4.4,24,241,57,21,964,00:00:49,,,
1498,00:44:17,5032191,0.26,4.45,25,241,38,21,964,00:00:49,,,
1499,00:45:10,5032192,0.26,4.42,22,241,39,20,964,00:00:53,,,
1500,00:45:56,5032193,0.26,4.4,22,242,42,21,968,00:00:46,,,
1501,00:46:45,5032194,0.26,4.46,24,242,56,20,968,00:00:49,,,
1502,00:47:34,5032195,0.26,4.49,23,240,35,20,960,00:00:49,,,
1503,00:48:23,5032196,0.26,4.45,23,245,54,20,980,00:00:49,,,
1504,00:49:12,5032197,0.26,4.5,26,243,38,19,972,00:00:49,,,
1505,00:50:01,5032198,0.26,4.4,24,241,42,20,964,00:00:49,,,
1506,00:50:50,5032199,0.26,4.38,25,241,51,21,964,00:00:49,,,
1507,00:51:39,5032200,0.26,4.42,25,241,53,20,964,00:00:49,,,
1508,00:52:28,5032201,0.26,4.53,24,241,52,20,964,00:00:49,,,
1509,00:53:17,5032202,0.26,4.42,23,241,57,20,964,00:00:49,,,
1510,00:54:06,5032203,0.26,4.48,23,242,38,20,968,00:00:49,,,
1511,00:54:55,5032204,0.26,4.49,25,240,56,18,960,00:00:49,,,
1512,00:55:45,5032205,0.26,4.4,22,241,38,19,964,00:00:50,,,
1513,00:56:34,5032206,0.26,4.52,25,240,59,19,960,00:00:49,,,
1514,00:57:23,5032207,0.26,4.42,23,242,58,19,968,00:00:49,,,
1515,00:58:12,5032208,0.26,4.31,23,241,38,20,964,00:00:49,,,
1516,00:59:47,5032209,0.26,3.94,23,239,39,29,956,00:01:35,,,
1517,01:00:36,5032210,0.26,4.46,24,239,53,20,956,00:00:49,,,
1518,01:01:25,5032211,0.26,4.34,23,241,49,20,964,00:00:49,,,
1519,01:02:15,5032212,0.26,4.42,23,241,56,19,964,00:00:50,,,
1520,01:03:04,5032213,0.26,4.46,24,242,39,19,968,00:00:49,,,
1521,01:03:53,5032214,0.26,4.48,23,241,48,19,964,00:00:49,,,
1522,01:04:42,5032215,0.26,4.36,24,243,56,20,972,00:00:49,,,
1523,01:05:31,5032216,0.26,4.32,22,241,37,21,964,00:00:49,,,
1524,01:06:20,5032217,0.26,4.4,24,243,40,20,972,00:00:49,,,
1525,01:07:09,5032218,0.26,4.5,23,241,57,19,964,00:00:49,,,
1526,01:07:58,5032219,0.26,4.38,23,243,38,20,972,00:00:49,,,
1527,01:08:48,5032220,0.26,4.43,23,242,39,20,968,00:00:50,,,
1528,01:09:37,5032221,0.26,4.39,23,241,54,19,964,00:00:49,,,
1529,01:10:26,5032222,0.26,4.4,22,242,38,19,968,00:00:49,,,
1530,01:11:16,5032223,0.26,4.4,24,243,57,20,972,00:00:50,,,
1531,01:12:05,5032224,0.26,4.43,24,243,51,20,972,00:00:49,,,
1532,01:12:54,5032225,0.26,4.47,23,243,39,19,972,00:00:49,,,
1533,01:13:44,5032226,0.26,4.46,25,242,56,19,968,00:00:50,,,
1534,01:14:33,5032227,0.26,4.33,23,241,54,20,964,00:00:49,,,
1535,01:18:14,5032229,0.26,4.42,22,242,55,19,968,00:03:41,,,
1536,01:18:35,5032230,0.26,4.31,22,242,40,20,968,00:00:21,,,
1537,01:19:24,5032231,0.26,4.49,24,239,42,19,956,00:00:49,,,
1538,01:20:13,5032232,0.26,4.4,23,240,37,21,960,00:00:49,,,
1539,01:21:03,5032233,0.26,4.42,23,240,38,22,960,00:00:50,,,
1540,01:21:52,5032234,0.26,4.4,22,241,40,22,964,00:00:49,,,
1541,01:22:41,5032235,0.26,4.32,22,239,57,23,956,00:00:49,,,
1542,01:23:30,5032236,0.26,4.49,24,241,41,20,964,00:00:49,,,
1543,01:24:20,5032237,0.26,4.45,22,241,54,19,964,00:00:50,,,
1544,01:25:09,5032238,0.26,4.47,26,241,43,20,964,00:00:49,,,
1545,01:25:58,5032239,0.26,4.33,23,241,59,20,964,00:00:49,,,
1546,01:26:47,5032240,0.26,4.31,24,240,35,21,960,00:00:49,,,
1547,01:27:36,5032241,0.26,4.42,24,241,57,20,964,00:00:49,,,
1548,01:28:26,5032242,0.26,4.42,23,241,39,20,964,00:00:50,,,
1549,01:29:15,5032243,0.26,4.33,25,241,38,20,964,00:00:49,,,
1550,01:30:04,5032244,0.26,4.39,24,239,37,20,956,00:00:49,,,
1551,01:30:53,5032245,0.26,4.4,23,241,42,20,964,00:00:49,,,
1552,01:31:42,5032246,0.26,4.45,25,240,39,19,960,00:00:49,,,
1553,01:32:32,5032247,0.26,4.39,24,241,42,19,964,00:00:50,,,
1554,01:33:21,5032248,0.26,4.26,24,240,53,20,960,00:00:49,,,
1555,01:34:10,5032249,0.26,4.42,24,239,37,19,956,00:00:49,,,
1556,01:35:42,5032250,0.26,4.36,25,238,62,29,952,00:01:32,,,
1557,01:56:35,5032251,0.26,0.25,6,70,1,33,280,00:20:53,,,
1558,01:57:24,5032252,0.26,0.25,6,72,1,28,288,00:00:49,,,
1559,01:58:13,5032253,0.26,4.59,21,239,55,14,956,00:00:49,,,
1560,01:59:02,5032254,0.26,4.31,20,240,36,15,960,00:00:49,,,
1561,01:59:51,5032255,0.26,4.35,24,240,35,18,960,00:00:49,,,
1562,02:00:39,5032256,0.26,4.42,21,241,41,18,964,00:00:48,,,
1563,02:01:29,5032257,0.26,4.47,25,239,47,19,956,00:00:50,,,
1564,02:02:17,5032258,0.26,4.43,23,239,38,19,956,00:00:48,,,
1565,02:03:06,5032259,0.26,4.42,22,239,42,19,956,00:00:49,,,
1566,02:03:55,5032260,0.26,4.3,21,241,59,20,964,00:00:49,,,
1567,02:04:48,5032261,0.26,4.42,25,240,34,19,960,00:00:53,,,
1568,02:05:34,5032262,0.26,4.33,22,239,37,19,956,00:00:46,,,
1569,02:06:22,5032263,0.26,4.35,23,241,38,21,964,00:00:48,,,
1570,02:07:11,5032264,0.26,4.42,23,239,35,20,956,00:00:49,,,
1571,02:08:00,5032265,0.26,4.65,24,239,41,19,956,00:00:49,,,
1572,02:08:49,5032266,0.26,4.19,25,240,35,20,960,00:00:49,,,
1573,02:09:38,5032267,0.26,4.35,24,240,43,20,960,00:00:49,,,
1574,02:10:27,5032268,0.26,4.39,21,241,34,20,964,00:00:49,,,
1575,02:11:16,5032269,0.26,4.4,23,240,44,19,960,00:00:49,,,
1576,02:12:05,5032270,0.26,4.51,23,240,37,20,960,00:00:49,,,
1577,02:12:54,5032271,0.26,4.31,23,240,45,19,960,00:00:49,,,
1578,02:13:43,5032272,0.26,4.3,24,242,36,20,968,00:00:49,,,
1579,02:14:32,5032273,0.26,4.47,24,239,49,19,956,00:00:49,,,
1580,02:15:21,5032274,0.26,4.42,24,241,36,19,964,00:00:49,,,
1581,02:16:10,5032275,0.26,4.35,23,241,36,19,964,00:00:49,,,
1582,02:16:59,5032276,0.26,4.42,25,239,39,20,956,00:00:49,,,
1583,02:17:48,5032277,0.26,4.42,24,241,43,19,964,00:00:49,,,
1584,02:18:37,5032278,0.26,4.43,23,240,52,18,960,00:00:49,,,
1585,02:19:26,5032279,0.26,4.31,24,241,51,19,964,00:00:49,,,
1586,02:20:15,5032280,0.26,4.5,24,240,47,19,960,00:00:49,,,
1587,02:21:04,5032281,0.26,4.4,22,239,51,20,956,00:00:49,,,
1588,02:21:53,5032282,0.26,4.5,23,239,37,19,956,00:00:49,,,
1589,02:22:42,5032283,0.26,4.42,23,240,36,20,960,00:00:49,,,
1590,02:23:31,5032284,0.26,4.4,22,240,41,19,960,00:00:49,,,
1591,02:24:20,5032285,0.26,4.43,24,241,56,20,964,00:00:49,,,
1592,02:25:09,5032286,0.26,4.47,24,240,37,20,960,00:00:49,,,
1593,02:25:58,5032287,0.26,4.34,25,241,35,20,964,00:00:49,,,
1594,02:26:47,5032288,0.26,4.48,24,239,37,18,956,00:00:49,,,
1595,02:27:36,5032289,0.26,4.37,23,240,37,20,960,00:00:49,,,
1596,02:28:26,5032290,0.26,4.4,25,240,34,20,960,00:00:50,,,
1597,02:29:14,5032291,0.26,4.46,23,241,53,20,964,00:00:48,,,
1598,02:30:04,5032292,0.26,4.4,24,240,47,19,960,00:00:50,,,
1599,02:30:53,5032293,0.26,4.4,22,240,40,20,960,00:00:49,,,
1600,02:31:41,5032294,0.26,4.53,22,240,41,18,960,00:00:48,,,
1601,02:32:31,5032295,0.26,4.46,26,241,37,20,964,00:00:50,,,
1602,02:33:20,5032296,0.26,4.42,22,240,52,20,960,00:00:49,,,
1603,02:34:09,5032297,0.26,4.31,24,240,47,20,960,00:00:49,,,
1604,02:34:58,5032298,0.26,4.4,23,239,50,20,956,00:00:49,,,
1605,02:35:47,5032299,0.26,4.32,23,240,36,20,960,00:00:49,,,
1606,02:36:36,5032300,0.26,4.39,23,239,36,21,956,00:00:49,,,
1607,02:48:43,5032315,0.26,4.4,23,242,58,19,968,00:12:07,,,
1608,02:49:39,5032316,0.26,4.44,22,240,53,19,960,00:00:56,,,
1609,02:50:28,5032317,0.26,4.4,23,240,42,19,960,00:00:49,,,
1610,02:51:17,5032318,0.26,4.55,23,241,42,19,964,00:00:49,,,
1611,02:52:06,5032319,0.26,4.4,23,240,51,19,960,00:00:49,,,
1612,02:52:55,5032320,0.26,4.7,27,241,57,19,964,00:00:49,,,
1613,02:53:44,5032321,0.26,4.47,25,240,49,20,960,00:00:49,,,
1614,02:54:34,5032322,0.26,4.43,24,241,38,19,964,00:00:50,,,
1615,02:55:23,5032323,0.26,4.52,25,241,57,17,964,00:00:49,,,
1616,02:56:12,5032324,0.26,4.32,24,244,56,20,976,00:00:49,,,
1617,02:57:01,5032325,0.26,4.47,23,241,42,19,964,00:00:49,,,
1618,02:57:50,5032326,0.26,4.42,24,242,46,19,968,00:00:49,,,
1619,02:58:39,5032327,0.26,4.55,23,240,36,19,960,00:00:49,,,
1620,02:59:28,5032328,0.26,4.53,23,241,37,19,964,00:00:49,,,
1621,03:00:17,5032329,0.26,4.42,23,240,38,19,960,00:00:49,,,
1622,03:01:06,5032330,0.26,4.51,24,240,36,20,960,00:00:49,,,
1623,03:01:55,5032331,0.26,4.5,23,240,50,20,960,00:00:49,,,
1624,03:02:44,5032332,0.26,4.42,22,240,37,20,960,00:00:49,,,
1625,03:03:33,5032333,0.26,4.42,24,240,40,20,960,00:00:49,,,
1626,03:04:22,5032334,0.26,4.53,22,239,52,20,956,00:00:49,,,
1627,03:05:11,5032335,0.26,4.52,23,240,36,18,960,00:00:49,,,
1628,03:06:00,5032336,0.26,4.49,24,242,37,20,968,00:00:49,,,
1629,03:06:49,5032337,0.26,4.47,25,240,37,19,960,00:00:49,,,
1630,03:07:39,5032338,0.26,4.5,23,240,49,19,960,00:00:50,,,
1631,03:08:28,5032339,0.26,4.51,23,242,57,20,968,00:00:49,,,
1632,03:09:17,5032340,0.26,4.42,22,240,36,21,960,00:00:49,,,
1633,03:10:06,5032341,0.26,4.47,24,241,38,20,964,00:00:49,,,
1634,03:10:55,5032342,0.26,4.42,23,242,53,19,968,00:00:49,,,
1635,03:11:44,5032343,0.26,4.46,22,238,36,19,952,00:00:49,,,
1636,03:12:33,5032344,0.26,4.4,23,240,57,20,960,00:00:49,,,
1637,03:13:23,5032345,0.26,4.4,24,240,51,19,960,00:00:50,,,
1638,03:14:12,5032346,0.26,4.49,25,240,39,20,960,00:00:49,,,
1639,03:15:02,5032347,0.26,4.4,25,240,39,19,960,00:00:50,,,
1640,03:15:51,5032348,0.26,4.48,24,240,45,20,960,00:00:49,,,
1641,03:16:40,5032349,0.26,4.42,24,240,57,20,960,00:00:49,,,
1642,03:17:30,5032350,0.26,4.47,25,241,36,20,964,00:00:50,,,
1643,03:18:19,5032351,0.26,4.42,23,240,38,20,960,00:00:49,,,
1644,03:35:17,5032369,0.26,4.25,24,240,59,29,960,00:16:58,,,
1645,03:36:08,5032370,0.26,4.45,24,240,39,19,960,00:00:51,,,
1646,03:36:58,5032371,0.26,4.42,24,241,38,20,964,00:00:50,,,
1647,03:37:47,5032372,0.26,4.42,23,241,54,20,964,00:00:49,,,
1648,03:38:37,5032373,0.26,4.37,21,241,38,20,964,00:00:50,,,
1649,03:39:26,5032374,0.26,4.39,22,242,38,19,968,00:00:49,,,
1650,03:40:16,5032375,0.26,4.47,25,242,37,21,968,00:00:50,,,
1651,03:41:06,5032376,0.26,4.45,23,241,38,19,964,00:00:50,,,
1652,03:41:55,5032377,0.26,4.37,23,241,36,20,964,00:00:49,,,
1653,03:42:45,5032378,0.26,4.43,24,243,35,20,972,00:00:50,,,
1654,03:43:34,5032379,0.26,4.3,22,241,54,20,964,00:00:49,,,
1655,03:44:24,5032380,0.26,4.47,25,241,42,21,964,00:00:50,,,
1656,03:45:14,5032381,0.26,4.51,23,241,37,20,964,00:00:50,,,
1657,03:46:03,5032382,0.26,4.39,25,241,36,21,964,00:00:49,,,
1658,03:46:53,5032383,0.26,4.42,23,241,58,22,964,00:00:50,,,
1659,03:47:43,5032384,0.26,4.31,22,241,52,20,964,00:00:50,,,
1660,03:48:32,5032385,0.26,4.33,22,240,35,21,960,00:00:49,,,
1661,03:49:22,5032386,0.26,4.37,24,242,39,22,968,00:00:50,,,
1662,03:50:12,5032387,0.26,4.25,21,242,43,21,968,00:00:50,,,
1663,03:51:02,5032388,0.26,4.24,25,241,35,22,964,00:00:50,,,
1664,03:51:52,5032389,0.26,4.39,23,241,33,21,964,00:00:50,,,
1665,03:52:41,5032390,0.26,4.05,21,242,39,23,968,00:00:49,,,
1666,03:53:31,5032391,0.26,3.97,18,241,53,23,964,00:00:50,,,
1667,03:54:21,5032392,0.26,4.14,21,241,39,22,964,00:00:50,,,
1668,03:55:11,5032393,0.26,4.22,24,242,48,23,968,00:00:50,,,
1669,03:56:01,5032394,0.26,4.14,23,240,37,20,960,00:00:50,,,
1670,03:56:51,5032395,0.26,4.07,25,240,36,21,960,00:00:50,,,
1671,03:57:41,5032396,0.26,4.03,22,241,36,22,964,00:00:50,,,
1672,03:58:31,5032397,0.26,4.11,24,241,42,21,964,00:00:50,,,
1673,03:59:21,5032398,0.26,4.12,22,240,40,21,960,00:00:50,,,
1674,04:00:11,5032399,0.25,3.99,22,241,45,22,964,00:00:50,,,
1675,04:01:01,5032400,0.26,4.08,21,241,39,21,964,00:00:50,,,
1676,04:01:51,5032401,0.26,4.24,22,241,43,19,964,00:00:50,,,
1677,04:02:41,5032402,0.26,4.14,24,241,36,20,964,00:00:50,,,
1678,04:03:31,5032403,0.25,4.19,22,242,43,20,968,00:00:50,,,
1679,04:04:21,5032404,0.26,4,24,242,40,22,968,00:00:50,,,
1680,04:05:11,5032405,0.26,4.22,24,241,37,20,964,00:00:50,,,
1681,04:16:58,5032411,0.26,3.22,22,240,44,23,960,00:11:47,,,
1682,04:21:14,5032412,0.25,4.31,25,241,59,25,964,00:04:16,,,
1683,04:22:04,5032413,0.26,3.86,22,240,40,20,960,00:00:50,,,
1684,04:23:17,5032414,0.25,3.66,22,237,36,33,948,00:01:13,,,
1685,04:26:39,5032415,0.26,4.28,23,235,60,28,940,00:03:22,,,
1686,04:27:29,5032416,0.26,4.29,22,241,45,19,964,00:00:50,,,
1687,04:28:19,5032417,0.26,4.42,24,239,36,19,956,00:00:50,,,
1688,04:29:09,5032418,0.26,4.24,23,241,37,19,964,00:00:50,,,
1689,04:30:14,5032419,0.26,4.37,22,235,54,29,940,00:01:05,,,
1690,04:31:04,5032420,0.26,4.15,23,240,42,20,960,00:00:50,,,
1691,04:31:53,5032421,0.26,4.33,23,240,49,19,960,00:00:49,,,
1692,04:32:43,5032422,0.26,4.23,22,240,59,20,960,00:00:50,,,
1693,04:33:33,5032423,0.26,4.31,23,241,38,20,964,00:00:50,,,
1694,04:34:23,5032424,0.26,4.42,23,240,51,20,960,00:00:50,,,
1695,04:35:13,5032425,0.26,4.4,21,240,38,19,960,00:00:50,,,
1696,04:36:03,5032426,0.26,4.3,24,240,41,22,960,00:00:50,,,
1697,04:36:53,5032427,0.26,4.28,22,240,38,20,960,00:00:50,,,
1698,04:37:42,5032428,0.26,4.33,22,241,58,21,964,00:00:49,,,
1699,04:38:32,5032429,0.26,4.39,22,240,49,21,960,00:00:50,,,
1700,04:39:21,5032430,0.26,4.34,23,244,54,21,976,00:00:49,,,
1701,04:40:11,5032431,0.26,4.31,21,242,38,21,968,00:00:50,,,
1702,04:41:01,5032432,0.26,4.31,22,242,37,21,968,00:00:50,,,
1703,04:41:51,5032433,0.26,4.36,22,241,58,21,964,00:00:50,,,
1704,04:42:41,5032434,0.26,4.63,23,240,36,19,960,00:00:50,,,
1705,04:43:31,5032435,0.26,4.31,21,243,58,21,972,00:00:50,,,
1706,04:44:21,5032436,0.26,4.25,21,241,37,21,964,00:00:50,,,
1707,04:45:10,5032437,0.26,4.42,22,240,47,19,960,00:00:49,,,
1708,04:46:00,5032438,0.26,4.4,24,241,38,19,964,00:00:50,,,
1709,04:46:50,5032439,0.26,4.27,21,241,40,21,964,00:00:50,,,
1710,04:47:40,5032440,0.26,4.29,23,241,36,22,964,00:00:50,,,
1711,04:48:30,5032441,0.26,4.3,24,241,36,20,964,00:00:50,,,
1712,04:49:20,5032442,0.26,4.42,25,241,55,20,964,00:00:50,,,
1713,04:50:10,5032443,0.26,4.33,24,242,41,21,968,00:00:50,,,
1714,04:51:01,5032444,0.26,4.36,24,241,35,20,964,00:00:51,,,
1715,05:23:58,5032463,0.26,4.4,24,240,39,20,960,00:32:57,,,
1716,05:24:18,5032464,0.26,4.4,24,241,38,20,964,00:00:20,,,
1717,05:25:05,5032465,0.26,4.39,25,242,36,20,968,00:00:47,,,
1718,05:25:50,5032466,0.26,4.24,24,241,39,20,964,00:00:45,,,
1719,05:26:36,5032467,0.26,4.07,23,240,53,21,960,00:00:46,,,
1720,05:27:32,5032468,0.26,4.33,24,240,35,20,960,00:00:56,,,
1721,05:28:18,5032469,0.26,4.13,20,240,57,20,960,00:00:46,,,
1722,05:29:04,5032470,0.26,4.4,24,240,36,19,960,00:00:46,,,
1723,05:29:50,5032471,0.26,4.42,25,240,34,20,960,00:00:46,,,
1724,05:33:58,5032472,0.26,4.49,26,244,59,19,976,00:04:08,,,
1725,05:34:59,5032473,0.26,4.39,24,245,54,27,980,00:01:01,,,
1726,05:36:06,5032474,0.26,4.33,22,243,60,26,972,00:01:07,,,
1727,05:36:53,5032475,0.26,4.34,24,240,36,18,960,00:00:47,,,
1728,05:37:39,5032476,0.26,4.37,24,241,36,18,964,00:00:46,,,
1729,05:38:27,5032477,0.26,4.42,22,240,50,17,960,00:00:48,,,
1730,05:39:13,5032478,0.26,4.5,25,242,36,19,968,00:00:46,,,
1731,05:40:01,5032479,0.26,4.38,25,239,38,18,956,00:00:48,,,
1732,05:40:50,5032480,0.26,4.33,22,240,36,19,960,00:00:49,,,
1733,05:41:36,5032481,0.26,4.36,24,240,55,21,960,00:00:46,,,
1734,05:42:26,5032482,0.26,4.39,22,241,58,20,964,00:00:50,,,
1735,05:43:14,5032483,0.26,4.4,24,239,40,19,956,00:00:48,,,
1736,05:44:07,5032484,0.26,4.42,24,240,47,21,960,00:00:53,,,
1737,05:44:52,5032485,0.26,4.42,23,241,49,20,964,00:00:45,,,
1738,05:45:41,5032486,0.26,4.28,24,240,38,20,960,00:00:49,,,
1739,05:46:31,5032487,0.26,4.27,22,242,56,19,968,00:00:50,,,
1740,05:47:22,5032488,0.26,4.27,22,241,37,20,964,00:00:51,,,
1741,05:48:10,5032489,0.26,4.22,22,241,56,20,964,00:00:48,,,
1742,05:48:59,5032490,0.26,4.23,21,241,37,21,964,00:00:49,,,
1743,05:49:49,5032491,0.26,4.34,23,243,35,16,972,00:00:50,,,
1744,05:50:38,5032492,0.26,4.28,24,241,38,20,964,00:00:49,,,
1745,05:51:28,5032493,0.26,4.14,23,240,34,22,960,00:00:50,,,
1746,05:52:17,5032494,0.26,4.14,22,240,50,20,960,00:00:49,,,
1747,05:53:07,5032495,0.26,4.14,23,240,38,20,960,00:00:50,,,
1748,05:53:56,5032496,0.26,4.22,23,241,52,19,964,00:00:49,,,
1749,05:54:46,5032497,0.26,4.22,23,242,37,21,968,00:00:50,,,
1750,05:55:36,5032498,0.26,4.15,21,240,36,21,960,00:00:50,,,
1751,05:56:25,5032499,0.26,3.77,21,240,36,21,960,00:00:49,,,
1752,05:57:15,5032500,0.26,4.05,23,241,36,20,964,00:00:50,,,
1753,05:58:04,5032501,0.26,4.23,22,241,40,20,964,00:00:49,,,
1754,05:58:54,5032502,0.26,4.06,22,242,39,21,968,00:00:50,,,
1755,05:59:44,5032503,0.26,4.07,23,241,38,22,964,00:00:50,,,
1756,06:00:34,5032504,0.26,4.07,23,241,39,21,964,00:00:50,,,
1757,06:01:23,5032505,0.26,4.07,21,241,39,22,964,00:00:49,,,
1758,06:13:45,5032506,0.25,0.25,1,70,1,51,280,00:12:22,,,
1759,06:14:35,5032507,0.26,0.25,1,100,1,43,400,00:00:50,,,
1760,06:15:28,5032508,0.26,4.28,20,235,46,20,940,00:00:53,,,
1761,06:16:32,5032509,0.26,4.31,22,235,50,21,940,00:01:04,,,
1762,06:17:36,5032510,0.26,4.04,23,236,37,30,944,00:01:04,,,
1763,06:18:26,5032511,0.26,4.28,22,240,38,19,960,00:00:50,,,
1764,06:19:16,5032512,0.26,4.42,24,240,36,19,960,00:00:50,,,
